frame,img_size,preprocess_ms,inference_ms,postprocess_ms,total_latency_ms,real_fps,num_detections,avg_confidence
267,512,12.0,83.87,4.55,100.42,9.85,31,0.469
268,512,11.91,85.17,4.59,101.67,9.74,32,0.447
269,512,12.11,83.54,4.58,100.24,9.88,28,0.49
270,512,11.97,83.43,4.58,99.98,9.9,28,0.489
271,512,11.87,83.45,4.58,99.9,9.91,30,0.457
272,512,11.8,84.87,4.55,101.22,9.78,24,0.551
273,512,12.21,83.55,4.58,100.34,9.86,30,0.491
274,512,11.96,83.75,4.55,100.26,9.87,33,0.453
275,512,11.54,83.62,4.57,99.73,9.93,31,0.466
276,512,11.9,85.03,4.58,101.51,9.75,36,0.407
277,512,12.31,83.48,4.59,100.38,9.86,32,0.435
278,512,12.03,84.05,4.53,100.61,9.84,31,0.433
279,512,11.65,84.88,4.57,101.1,9.79,30,0.464
280,512,12.05,85.87,4.55,102.46,9.67,37,0.399
281,512,12.49,84.49,4.58,101.56,9.75,36,0.398
282,512,11.83,84.12,4.55,100.49,9.85,35,0.415
283,512,11.64,86.32,4.52,102.48,9.67,27,0.48
284,512,11.92,85.96,5.07,102.96,9.62,30,0.456
285,512,12.26,84.56,4.5,101.33,9.77,30,0.455
286,512,11.73,84.56,4.54,100.83,9.82,29,0.481
287,512,11.6,84.77,4.55,100.92,9.81,37,0.44
288,512,11.87,86.39,4.8,103.07,9.61,30,0.47
289,512,11.66,84.56,4.54,100.77,9.82,28,0.458
290,512,12.05,86.17,4.51,102.73,9.64,34,0.382
291,512,12.4,84.52,4.51,101.42,9.76,27,0.466
292,512,11.9,85.72,4.47,102.09,9.7,28,0.428
293,512,11.7,84.42,4.52,100.64,9.83,29,0.447
294,512,12.04,86.25,4.61,102.9,9.62,32,0.417
295,512,12.32,84.62,5.04,101.98,9.7,25,0.469
296,512,11.78,84.53,4.48,100.8,9.82,30,0.433
297,512,11.64,84.95,4.54,101.12,9.79,28,0.471
298,512,11.89,85.94,4.54,102.37,9.66,29,0.463
299,512,12.46,84.72,4.54,101.73,9.73,26,0.483
300,512,14.23,96.62,9.62,120.47,8.23,32,0.447
301,512,12.11,83.73,4.63,100.47,9.85,25,0.51
302,512,11.88,84.91,4.52,101.31,9.77,29,0.461
303,512,12.25,83.52,4.51,100.28,9.87,26,0.475
304,512,12.03,83.59,4.5,100.12,9.89,26,0.462
305,512,11.49,83.5,4.5,99.49,9.95,25,0.48
306,512,11.92,85.08,4.57,101.57,9.75,28,0.458
307,512,12.32,83.85,4.52,100.69,9.82,25,0.515
308,512,11.93,83.42,4.48,99.83,9.92,24,0.502
309,512,11.56,83.55,4.61,99.73,9.92,26,0.51
310,512,12.07,85.1,4.5,101.67,9.73,25,0.503
311,512,12.32,83.61,4.53,100.46,9.85,25,0.496
312,512,11.85,83.43,4.49,99.77,9.92,27,0.472
313,512,11.51,83.48,4.54,99.53,9.95,23,0.498
314,512,11.98,84.97,4.53,101.49,9.76,24,0.489
315,512,12.21,83.48,4.54,100.23,9.88,30,0.436
316,512,11.72,83.28,4.51,99.5,9.95,28,0.436
317,512,11.5,83.52,4.53,99.55,9.94,23,0.498
318,512,12.15,85.09,4.54,101.78,9.73,25,0.459
319,512,12.42,83.67,4.52,100.61,9.84,21,0.49
320,512,11.77,83.69,4.51,99.97,9.9,22,0.508
321,512,11.61,83.64,4.57,99.82,9.9,23,0.486
322,512,12.19,84.96,4.46,101.61,9.74,24,0.446
323,512,12.32,83.26,4.5,100.08,9.89,24,0.468
324,512,11.88,83.34,4.45,99.67,9.93,24,0.447
325,512,11.85,84.85,4.67,101.37,9.77,23,0.44
326,512,12.01,85.19,4.44,101.64,9.74,21,0.484
327,512,12.4,83.43,4.48,100.31,9.86,24,0.449
328,512,11.99,83.41,4.41,99.82,9.91,20,0.517
329,512,11.72,83.47,4.5,99.69,9.92,24,0.438
330,512,12.08,84.86,4.45,101.4,9.76,24,0.449
331,512,12.26,83.45,4.44,100.16,9.88,21,0.461
332,512,11.97,83.51,4.41,99.89,9.91,19,0.489
333,512,11.63,83.44,4.44,99.51,9.95,21,0.489
334,512,12.02,84.91,4.45,101.38,9.77,22,0.474
335,512,12.41,83.3,4.41,100.12,9.89,16,0.567
336,512,11.81,83.62,4.4,99.83,9.92,18,0.536
337,512,11.8,83.36,4.44,99.6,9.94,22,0.492
338,512,11.97,85.16,4.4,101.53,9.75,23,0.487
339,512,12.17,83.82,4.43,100.42,9.86,25,0.445
340,512,11.61,83.71,4.44,99.76,9.93,25,0.446
341,512,11.43,83.62,4.43,99.48,9.95,19,0.514
342,512,11.93,85.03,4.46,101.43,9.76,22,0.484
343,512,12.3,83.63,4.5,100.44,9.86,20,0.497
344,512,11.8,83.55,4.53,99.88,9.9,22,0.479
345,512,11.44,83.82,4.5,99.76,9.92,23,0.471
346,512,12.82,85.15,4.44,102.4,9.67,24,0.465
347,512,12.17,83.39,4.45,100.01,9.9,22,0.467
348,512,11.67,83.5,4.48,99.66,9.93,22,0.496
349,512,11.6,83.62,4.46,99.67,9.93,22,0.482
350,512,11.98,86.01,4.39,102.38,9.67,21,0.497
351,512,12.24,84.68,4.45,101.37,9.77,22,0.493
352,512,11.87,84.72,4.46,101.06,9.79,20,0.523
353,512,11.63,84.89,4.49,101.02,9.8,21,0.52
354,512,12.06,85.72,4.47,102.26,9.68,25,0.463
355,512,11.44,86.3,4.45,102.19,9.69,25,0.486
356,512,11.8,85.54,4.42,101.77,9.73,23,0.481
357,512,12.14,84.61,4.64,101.38,9.77,23,0.498
358,512,11.42,84.62,4.45,100.49,9.85,24,0.491
359,512,11.5,84.64,4.41,100.55,9.84,23,0.488
360,512,11.86,86.29,4.45,102.6,9.65,32,0.401
361,512,12.21,84.7,4.49,101.4,9.76,24,0.485
362,512,11.64,85.0,4.54,101.18,9.78,29,0.459
363,512,11.61,84.87,4.49,100.97,9.8,27,0.456
364,512,11.93,86.12,4.55,102.6,9.65,27,0.464
365,512,12.25,84.59,4.48,101.32,9.77,28,0.459
366,512,11.74,84.45,4.49,100.67,9.83,30,0.458
367,512,11.79,85.23,4.51,101.53,9.75,32,0.445
368,512,12.07,85.97,4.73,102.77,9.64,29,0.471
369,512,12.36,84.67,4.48,101.51,9.75,30,0.428
370,512,11.59,84.57,4.58,100.74,9.82,29,0.449
371,512,11.37,84.86,4.8,101.03,9.79,27,0.465
372,512,11.9,86.53,4.53,102.96,9.61,26,0.525
373,512,11.46,84.79,4.5,100.75,9.82,24,0.511
374,512,11.85,86.39,4.53,102.78,9.63,25,0.492
375,512,12.38,84.39,4.51,101.27,9.78,24,0.501
376,512,12.06,84.4,4.49,100.95,9.81,23,0.525
377,512,11.6,84.53,4.47,100.6,9.84,24,0.499
378,512,12.07,86.04,4.55,102.66,9.65,33,0.43
379,512,12.26,84.58,4.46,101.3,9.77,29,0.486
380,512,11.72,85.47,4.42,101.61,9.74,30,0.446
381,512,11.38,84.79,4.5,100.66,9.57,25,0.496
382,512,11.87,86.04,4.51,102.42,9.67,31,0.451
383,512,12.3,84.11,4.49,100.9,9.81,27,0.475
384,512,11.58,84.8,4.51,100.89,9.81,27,0.471
385,512,11.57,84.66,4.52,100.75,9.83,24,0.507
386,512,11.97,85.93,4.51,102.41,9.66,30,0.438
387,512,12.43,84.59,4.51,101.54,9.75,27,0.461
388,512,11.71,84.67,4.53,100.91,9.8,27,0.455
389,512,11.73,84.67,4.52,100.92,9.81,28,0.456
390,512,12.23,85.83,4.53,102.59,9.65,30,0.422
391,512,12.46,84.77,4.48,101.71,9.73,24,0.46
392,512,11.74,84.57,4.44,100.74,9.82,26,0.463
393,512,11.49,84.72,4.48,100.69,9.83,27,0.449
394,512,11.95,86.11,4.47,102.53,9.66,31,0.461
395,512,12.37,84.42,4.45,101.25,9.78,20,0.515
396,512,11.47,84.62,4.42,100.52,9.84,22,0.501
397,512,11.43,85.19,4.49,101.11,9.79,24,0.47
398,512,11.99,86.41,4.84,103.24,9.59,28,0.42
399,512,11.29,85.98,4.49,101.76,9.73,30,0.419
400,512,12.42,94.35,4.52,111.29,8.9,27,0.472
401,512,11.72,84.86,5.89,102.47,9.66,23,0.49
402,512,11.91,86.05,4.47,102.42,9.67,29,0.429
403,512,12.37,84.46,4.48,101.31,9.77,28,0.418
404,512,11.57,84.84,4.48,100.9,9.81,24,0.481
405,512,11.45,85.05,4.46,100.95,9.81,24,0.474
406,512,12.0,86.12,4.47,102.59,9.65,28,0.453
407,512,12.31,85.02,5.43,102.77,9.63,26,0.453
408,512,11.72,84.64,4.48,100.84,9.82,28,0.442
409,512,11.43,84.88,4.57,100.88,9.81,31,0.432
410,512,11.92,86.67,4.47,103.07,9.61,31,0.405
411,512,12.34,84.86,4.59,101.79,9.72,35,0.398
412,512,11.78,84.57,4.51,100.87,9.81,32,0.428
413,512,11.54,84.51,4.53,100.58,9.84,29,0.431
414,512,11.96,86.53,4.54,103.03,9.61,32,0.415
415,512,12.33,84.34,4.51,101.18,9.78,27,0.461
416,512,11.82,84.34,4.59,100.75,9.83,24,0.472
417,512,12.01,84.93,4.53,101.47,9.75,29,0.422
418,512,11.96,85.84,4.55,102.35,9.67,29,0.416
419,512,12.48,84.87,4.53,101.88,9.72,30,0.435
420,512,11.65,85.11,4.53,101.29,9.77,34,0.406
421,512,11.64,84.22,4.46,100.32,9.87,30,0.435
422,512,12.05,86.12,4.57,102.74,9.64,28,0.456
423,512,12.47,87.48,5.19,105.14,9.42,27,0.437
424,512,11.79,84.04,4.49,100.32,9.86,29,0.44
425,512,11.72,84.55,4.5,100.77,9.82,29,0.434
426,512,12.07,85.24,4.44,101.74,9.72,32,0.407
427,512,11.49,85.89,4.53,101.92,9.71,33,0.396
428,512,11.93,84.96,4.48,101.38,9.77,28,0.411
429,512,11.44,84.62,4.53,100.59,9.84,29,0.4
430,512,11.79,86.44,4.55,102.77,9.64,31,0.427
431,512,12.29,84.46,4.48,101.23,9.78,28,0.416
432,512,11.62,85.12,4.57,101.31,9.77,31,0.422
433,512,11.75,85.04,4.57,101.36,9.77,31,0.42
434,512,11.83,86.29,4.43,102.54,9.65,25,0.459
435,512,12.27,84.54,4.45,101.26,9.78,26,0.447
436,512,11.87,84.2,4.55,100.62,9.84,26,0.462
437,512,12.03,84.14,4.48,100.66,9.84,28,0.434
438,512,11.95,86.85,4.5,103.3,9.59,26,0.449
439,512,12.34,84.57,4.54,101.45,9.76,29,0.421
440,512,11.78,84.26,4.47,100.51,9.85,31,0.421
441,512,11.59,84.77,4.65,101.0,9.8,25,0.47
442,512,11.74,86.38,5.02,103.14,9.59,31,0.416
443,512,12.41,85.17,4.53,102.11,9.7,31,0.441
444,512,11.96,84.62,4.51,101.09,9.79,27,0.436
445,512,11.86,84.99,4.5,101.35,9.76,27,0.448
446,512,11.78,86.44,4.46,102.68,9.64,27,0.453
447,512,12.3,84.67,4.57,101.53,9.75,32,0.408
448,512,11.87,85.12,4.56,101.55,9.75,30,0.448
449,512,11.94,85.07,4.56,101.58,9.75,30,0.442
450,512,11.95,86.55,4.53,103.03,9.61,33,0.416
451,512,13.53,84.51,4.66,102.7,9.64,34,0.411
452,512,11.69,85.18,4.6,101.47,9.75,39,0.362
453,512,11.87,84.65,4.54,101.06,9.8,35,0.409
454,512,11.99,86.5,4.57,103.06,9.61,33,0.393
455,512,12.29,84.26,4.52,101.07,9.79,28,0.463
456,512,11.7,85.19,4.6,101.49,9.75,31,0.456
457,512,11.61,84.65,4.56,100.82,9.81,31,0.46
458,512,12.35,86.32,4.57,103.24,9.59,37,0.412
459,512,12.49,84.45,4.57,101.5,9.75,34,0.439
460,512,11.92,84.71,4.58,101.2,9.78,33,0.44
461,512,11.66,84.56,4.64,100.86,9.82,34,0.452
462,512,11.97,86.95,4.65,103.57,9.56,30,0.442
463,512,12.29,84.92,4.66,101.87,9.72,33,0.437
464,512,11.89,84.62,4.57,101.08,9.79,32,0.422
465,512,11.78,84.87,4.61,101.26,9.78,33,0.44
466,512,11.9,86.51,4.67,103.07,9.61,36,0.433
467,512,12.41,84.82,4.63,101.87,9.72,33,0.46
468,512,12.07,85.29,4.64,102.0,9.7,33,0.468
469,512,11.66,85.42,4.61,101.69,9.73,33,0.438
470,512,11.89,86.5,4.64,103.04,9.61,33,0.46
471,512,12.39,84.79,4.74,101.92,9.71,34,0.451
472,512,11.69,84.73,4.64,101.06,9.79,35,0.429
473,512,11.83,84.58,4.68,101.09,9.79,33,0.43
474,512,11.7,86.25,4.65,102.6,9.65,31,0.433
475,512,12.76,86.14,4.6,103.5,9.56,30,0.457
476,512,12.0,86.17,5.67,103.84,9.53,31,0.471
477,512,11.85,84.67,4.65,101.17,9.78,35,0.416
478,512,13.04,86.99,6.46,106.5,9.3,36,0.449
479,512,13.33,85.6,4.66,103.59,9.55,30,0.468
480,512,11.77,85.22,4.6,101.59,9.74,33,0.435
481,512,11.23,85.02,4.61,100.86,9.81,29,0.5
482,512,13.9,86.38,4.61,104.89,9.21,31,0.46
483,512,12.34,84.43,4.66,101.42,9.76,35,0.428
484,512,12.01,84.59,4.61,101.21,9.78,31,0.482
485,512,11.75,84.93,4.64,101.32,9.77,30,0.471
486,512,14.48,86.3,4.6,105.39,9.4,32,0.455
487,512,12.37,84.52,4.63,101.52,9.75,33,0.451
488,512,11.8,84.87,4.7,101.37,9.77,31,0.485
489,512,11.77,85.26,5.07,102.1,9.69,32,0.49
490,512,12.52,86.25,4.66,103.42,9.58,33,0.482
491,512,12.59,84.79,4.64,102.02,9.7,32,0.481
492,512,11.96,85.05,4.79,101.81,9.72,34,0.452
493,512,11.91,84.56,4.68,101.15,9.79,35,0.469
494,512,11.73,86.65,4.66,103.05,9.61,35,0.45
495,512,12.29,84.44,4.65,101.38,9.77,35,0.472
496,512,11.71,84.77,4.67,101.15,9.78,35,0.465
497,512,11.45,84.77,4.65,100.87,9.81,31,0.517
498,512,11.99,85.1,4.63,101.72,9.73,36,0.465
499,512,11.44,86.64,4.63,102.71,9.64,33,0.47
500,512,11.92,90.04,5.05,107.0,9.26,31,0.494
501,512,12.32,84.99,4.74,102.05,9.7,32,0.524
502,512,11.69,83.6,4.62,99.91,9.91,32,0.513
503,512,11.59,83.49,4.68,99.76,9.92,37,0.468
504,512,11.84,85.26,4.65,101.75,9.73,36,0.462
505,512,12.33,83.54,4.74,100.62,9.84,33,0.479
506,512,11.9,83.55,4.75,100.2,9.87,35,0.478
507,512,11.99,83.79,4.7,100.49,9.85,37,0.476
508,512,13.27,84.71,4.69,102.67,9.64,36,0.466
509,512,12.3,83.62,4.72,100.64,9.84,33,0.464
510,512,12.07,83.32,4.68,100.07,9.89,35,0.451
511,512,11.53,83.43,4.68,99.63,9.93,33,0.46
512,512,11.81,85.01,4.6,101.43,9.76,32,0.468
513,512,12.18,83.44,4.61,100.23,9.88,35,0.434
514,512,11.97,83.46,4.63,100.05,9.89,35,0.442
515,512,11.65,83.58,4.64,99.87,9.91,32,0.492
516,512,12.0,85.18,4.67,101.85,9.72,32,0.487
517,512,12.38,83.46,4.66,100.5,9.85,30,0.489
518,512,11.84,83.85,4.66,100.35,9.86,36,0.419
519,512,11.75,83.5,4.68,99.93,9.9,34,0.467
520,512,12.07,84.99,4.62,101.68,9.73,31,0.435
521,512,12.43,83.31,4.62,100.35,9.87,32,0.445
522,512,11.79,83.29,4.65,99.74,9.93,32,0.466
523,512,11.7,83.55,4.67,99.92,9.91,35,0.451
524,512,11.95,84.84,4.65,101.44,9.76,30,0.475
525,512,12.18,83.53,4.65,100.36,9.87,33,0.464
526,512,12.33,84.42,4.75,101.5,9.75,35,0.444
527,512,11.83,83.29,4.68,99.79,9.91,37,0.452
528,512,12.19,85.47,4.61,102.27,9.68,32,0.479
529,512,12.38,84.08,4.61,101.07,9.79,35,0.465
530,512,11.92,83.68,4.68,100.27,9.87,37,0.455
531,512,11.6,84.1,4.68,100.38,9.86,35,0.466
532,512,12.0,84.93,4.65,101.58,9.74,37,0.458
533,512,12.18,83.34,4.62,100.14,9.89,31,0.49
534,512,11.97,83.5,4.68,100.15,9.88,33,0.483
535,512,11.98,85.26,4.62,101.86,9.71,32,0.495
536,512,11.9,85.06,4.66,101.62,9.75,35,0.455
537,512,12.53,83.54,4.6,100.67,9.83,30,0.485
538,512,11.97,84.0,4.64,100.61,9.84,28,0.512
539,512,11.71,83.64,4.59,99.94,9.91,35,0.439
540,512,11.92,85.2,4.68,101.8,9.73,28,0.499
541,512,12.3,83.56,4.61,100.47,9.85,29,0.5
542,512,12.16,83.41,4.6,100.17,9.88,30,0.48
543,512,11.82,83.68,4.63,100.12,9.89,32,0.48
544,512,11.9,85.1,4.82,101.82,9.72,29,0.482
545,512,12.12,84.31,4.59,101.02,9.8,28,0.484
546,512,12.26,83.61,4.67,100.54,9.85,31,0.474
547,512,11.45,83.66,4.66,99.76,9.92,31,0.477
548,512,11.94,85.07,4.59,101.59,9.75,31,0.468
549,512,12.27,83.41,4.67,100.35,9.86,30,0.485
550,512,12.07,83.37,4.59,100.04,9.89,33,0.449
551,512,11.78,83.5,4.57,99.85,9.91,32,0.452
552,512,11.89,84.86,4.58,101.33,9.77,29,0.478
553,512,12.09,83.61,4.61,100.3,9.87,30,0.468
554,512,11.82,84.65,4.52,100.99,9.8,30,0.45
555,512,11.5,83.81,4.57,99.89,9.9,33,0.437
556,512,12.6,84.79,4.66,102.04,9.7,34,0.482
557,512,12.28,83.38,4.61,100.27,9.87,33,0.472
558,512,11.93,83.4,4.62,99.94,9.9,30,0.491
559,512,11.69,83.8,4.64,100.13,9.89,37,0.436
560,512,12.16,84.98,4.7,101.84,9.72,31,0.47
561,512,12.29,83.64,4.73,100.66,9.83,39,0.422
562,512,11.87,83.84,4.65,100.37,9.86,34,0.454
563,512,11.71,83.25,4.74,99.69,9.93,33,0.496
564,512,11.98,84.9,4.65,101.53,9.75,30,0.493
565,512,12.16,83.26,4.68,100.1,9.89,35,0.459
566,512,11.89,83.72,4.72,100.33,9.87,35,0.482
567,512,11.69,83.79,4.72,100.2,9.88,37,0.479
568,512,12.03,84.94,4.73,101.7,9.74,42,0.427
569,512,12.53,83.43,4.68,100.64,9.83,36,0.472
570,512,11.79,83.42,4.71,99.92,9.91,42,0.426
571,512,11.51,84.98,4.66,101.15,9.79,39,0.444
572,512,11.81,86.23,4.65,102.68,9.64,35,0.451
573,512,12.19,83.41,4.68,100.27,9.87,35,0.459
574,512,11.7,84.33,4.65,100.67,9.83,36,0.453
575,512,11.6,83.59,4.7,99.89,9.91,31,0.496
576,512,11.89,85.04,4.64,101.58,9.75,34,0.501
577,512,12.33,83.84,4.65,100.81,9.82,39,0.435
578,512,11.6,83.76,4.68,100.04,9.9,34,0.474
579,512,11.55,83.64,4.73,99.93,9.9,31,0.497
580,512,12.04,84.98,4.63,101.64,9.74,31,0.522
581,512,12.28,83.78,4.62,100.67,9.83,34,0.476
582,512,11.9,83.55,4.58,100.03,9.89,32,0.473
583,512,11.61,83.92,4.66,100.19,9.88,31,0.503
584,512,11.88,85.08,4.6,101.56,9.75,30,0.485
585,512,12.47,83.34,4.72,100.53,9.85,32,0.518
586,512,11.82,84.82,5.68,102.32,9.67,36,0.485
587,512,11.53,83.42,4.67,99.63,9.94,33,0.507
588,512,11.86,85.2,4.61,101.67,9.73,34,0.497
589,512,12.32,83.41,4.69,100.42,9.85,34,0.443
590,512,11.66,83.55,4.65,99.87,9.9,34,0.467
591,512,11.51,83.88,4.75,100.14,9.88,31,0.489
592,512,11.93,85.0,5.1,102.02,9.7,30,0.502
593,512,12.3,83.62,4.64,100.57,9.84,33,0.459
594,512,11.68,84.81,4.65,101.14,9.78,33,0.483
595,512,11.71,85.12,4.64,101.46,9.76,32,0.467
596,512,11.89,86.36,4.63,102.88,9.63,29,0.507
597,512,12.31,85.15,4.56,102.02,9.71,34,0.472
598,512,11.82,84.55,4.65,101.02,9.8,32,0.464
599,512,11.52,84.79,4.54,100.85,9.82,30,0.477
600,512,11.98,92.66,5.98,110.62,8.96,26,0.527
601,512,12.29,84.32,6.93,103.54,9.56,26,0.514
602,512,11.81,83.5,4.61,99.92,9.91,27,0.554
603,512,11.62,83.93,4.62,100.17,9.88,28,0.511
604,512,11.88,85.0,4.56,101.45,9.76,27,0.52
605,512,12.3,83.83,4.54,100.67,9.83,27,0.513
606,512,11.63,83.62,4.58,99.83,9.91,30,0.484
607,512,11.87,83.76,4.59,100.22,9.87,32,0.496
608,512,11.85,85.43,4.56,101.85,9.72,27,0.512
609,512,12.27,83.16,4.52,99.95,9.9,22,0.587
610,512,11.86,83.71,4.53,100.09,9.89,25,0.522
611,512,11.74,83.4,4.57,99.7,9.93,27,0.505
612,512,11.96,84.92,4.54,101.42,9.76,27,0.479
613,512,12.25,83.37,4.54,100.16,9.89,28,0.472
614,512,11.71,83.39,4.56,99.67,9.93,24,0.528
615,512,11.75,83.38,4.57,99.7,9.93,25,0.56
616,512,12.64,85.18,4.63,102.45,9.67,27,0.521
617,512,12.3,83.49,4.6,100.4,9.85,28,0.488
618,512,12.24,83.4,4.56,100.21,9.87,25,0.549
619,512,11.6,83.45,4.62,99.66,9.93,30,0.482
620,512,11.82,85.64,4.56,102.02,9.7,24,0.55
621,512,12.37,84.24,4.49,101.11,9.78,26,0.519
622,512,11.74,83.88,4.9,100.51,9.85,24,0.579
623,512,11.73,83.47,4.61,99.81,9.91,27,0.522
624,512,11.88,95.59,6.4,113.86,8.7,25,0.539
625,512,15.83,83.6,4.6,104.02,9.49,29,0.489
626,512,11.89,83.41,4.79,100.09,9.88,31,0.491
627,512,11.55,84.78,4.63,100.96,9.81,26,0.559
628,512,11.92,84.95,4.65,101.51,9.75,28,0.506
629,512,12.67,83.74,4.66,101.07,9.79,28,0.537
630,512,11.77,84.05,4.65,100.47,9.85,28,0.508
631,512,11.69,83.34,5.01,100.03,9.89,26,0.545
632,512,12.06,84.71,4.65,101.42,9.76,34,0.448
633,512,12.21,83.18,4.68,100.07,9.89,36,0.451
634,512,11.72,83.34,4.58,99.65,9.93,28,0.5
635,512,11.64,83.57,4.6,99.81,9.92,28,0.487
636,512,12.03,84.84,4.59,101.46,9.76,31,0.451
637,512,12.14,83.2,4.61,99.94,9.91,30,0.461
638,512,11.62,83.69,4.62,99.93,9.91,29,0.488
639,512,11.65,83.25,4.55,99.46,9.95,27,0.478
640,512,12.15,85.43,4.57,102.15,9.69,27,0.502
641,512,12.44,83.77,4.62,100.83,9.82,30,0.466
642,512,11.64,83.4,4.62,99.66,9.93,36,0.445
643,512,11.52,84.97,4.6,101.1,9.79,33,0.434
644,512,11.97,83.29,4.6,99.86,9.92,29,0.477
645,512,12.14,83.29,4.59,100.02,9.9,29,0.467
646,512,13.35,84.32,4.6,102.28,9.68,32,0.428
647,512,11.5,83.39,4.7,99.59,9.94,30,0.441
648,512,12.18,84.69,4.59,101.46,9.76,30,0.452
649,512,12.47,83.56,4.56,100.59,9.84,27,0.481
650,512,12.07,83.62,4.56,100.25,9.88,34,0.428
651,512,11.95,83.72,4.53,100.2,9.88,26,0.478
652,512,12.3,83.32,4.57,100.19,9.88,24,0.529
653,512,12.8,83.3,4.62,100.72,9.83,28,0.462
654,512,12.34,83.41,4.84,100.6,9.84,30,0.425
655,512,11.03,84.33,4.54,99.9,9.91,30,0.432
656,512,10.78,84.23,4.56,99.58,9.94,31,0.419
657,512,10.98,83.3,4.6,98.88,10.02,31,0.421
658,512,10.99,83.46,4.54,98.99,10.01,27,0.459
659,512,10.8,83.84,4.51,99.16,9.98,26,0.45
